region,category,month,seasonality_index,demand_driver,source_type,notes
MEA,Travel,2022-07,119,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2022-07,99,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2022-07,95,summer peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2022-08,99,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2022-08,98,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2022-08,99,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2022-08,98,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2022-08,95,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2022-08,117,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2022-08,99,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2022-08,97,late summer / back-to-school prep,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2022-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2022-09,102,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2022-09,100,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2022-09,102,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2022-09,100,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2022-09,101,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2022-09,100,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2022-09,103,back-to-school / autumn reset,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2022-10,111,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2022-10,110,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2022-10,102,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2022-10,109,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2022-10,107,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2022-10,99,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2022-10,102,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2022-10,112,holiday ramp / regional festival demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2022-11,120,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2022-11,124,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2022-11,103,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2022-11,117,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2022-11,115,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2022-11,102,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2022-11,104,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2022-11,121,promo peak / singles day / black friday,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2022-12,117,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2022-12,115,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2022-12,102,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2022-12,113,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2022-12,112,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2022-12,120,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2022-12,106,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2022-12,118,year-end gifting / travel peak,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2023-01,90,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2023-01,94,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2023-01,99,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2023-01,93,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2023-01,91,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2023-01,109,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2023-01,101,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2023-01,92,post-holiday reset / summer south,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2023-02,92,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2023-02,93,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2023-02,99,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2023-02,96,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2023-02,92,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2023-02,101,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2023-02,100,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2023-02,94,valentines / routine demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2023-03,101,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2023-03,98,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2023-03,103,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2023-03,102,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2023-03,98,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2023-03,102,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2023-03,104,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2023-03,100,spring / religious-calendar shifts,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2023-04,105,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2023-04,101,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2023-04,104,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2023-04,105,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2023-04,101,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2023-04,107,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2023-04,106,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2023-04,104,easter / ramadan-eid / spring uplift,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2023-05,101,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2023-05,100,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2023-05,102,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2023-05,100,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Home,2023-05,98,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Travel,2023-05,110,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,QSR_Food_Delivery,2023-05,103,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Luxury,2023-05,101,pre-summer demand,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Apparel,2023-06,97,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Electronics,2023-06,96,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,FMCG,2023-06,99,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
MEA,Beauty_Personal_Care,2023-06,97,summer and travel ramp,synthetic_baseline,Index 100 = long-run monthly average for category-region pair
